ISO2,SALID1,SALID2,SALID3,BECADTYPEL3,BECGEOFLAGL3,CENSUS10LINKFLAG,EXCLD_BE_MSRS,CNSMISSING,L3POPDISCREP,INCLBECEN,INCLBE,SPTPOPL3,CNSYEAR,CNSPOPL3,CNSWATPIPEL3,CNSWATINL3,CNSWATNETL3,CNSSEWANYL3,CNSSEWNETL3,CNSWALLDUR1L3,CNSWALLDUR2L3,CNSWALLDUR3L3,CNSFLOORL3,CNSCROWD3RML3,CNSCROWD25BRL3,CNSUNEMPL3,CNSUNEMPL_M_L3,CNSUNEMPL_F_L3,CNSEMPRATL3,CNSLABPARTL3,CNSLABPART_M_L3,CNSLABPART_F_L3,CNSLABFEML3,CNSLABRATL3,CNSST1517L3,CNSST1517ML3,CNSST1517FL3,CNSST1517RATL3,CNSMINPR_L3,CNSMINPRM_L3,CNSMINPRF_L3,CNSMINHS_L3,CNSMINHSM_L3,CNSMINHSF_L3,CNSMINUN_L3,CNSMINUNM_L3,CNSMINUNF_L3,CNSHSEDRATL3,CNSAGE0_4L3,CNSAGE5_9L3,CNSAGE10_14L3,CNSAGE15_19L3,CNSAGE20_24L3,CNSAGE25_29L3,CNSAGE30_34L3,CNSAGE35_39L3,CNSAGE40_44L3,CNSAGE45_49L3,CNSAGE50_54L3,CNSAGE55_59L3,CNSAGE60_64L3,CNSAGE65_69L3,CNSAGE70_74L3,CNSAGE75_79L3,CNSAGE80_84L3,CNSAGE85_89L3,CNSAGE90_94L3,CNSAGE95_99L3,CNSAGE100PL3,CNSAGE0_17L3,CNSAGE18PL3,CNSPOPPCTLT18L3,CNSSEI_L1AD,CNSSE1_L1AD,CNSSE2_L1AD,CNSSE3_L1AD,BECADAREAL3,BECTPOPL3,BECPOPDENSL3,BECNBHDCENTL3,BECMAXNDVINW2000L3,BECMAXNDVINW2001L3,BECMAXNDVINW2002L3,BECMAXNDVINW2003L3,BECMAXNDVINW2004L3,BECMAXNDVINW2005L3,BECMAXNDVINW2006L3,BECMAXNDVINW2007L3,BECMAXNDVINW2008L3,BECMAXNDVINW2009L3,BECMAXNDVINW2010L3,BECMAXNDVINW2011L3,BECMAXNDVINW2012L3,BECMAXNDVINW2013L3,BECMAXNDVINW2014L3,BECMAXNDVINW2015L3,BECMAXNDVINW2016L3,BECMAXNDVINW2017L3,BECMAXNDVINW2018L3,BECMEDNDVINW2000L3,BECMEDNDVINW2001L3,BECMEDNDVINW2002L3,BECMEDNDVINW2003L3,BECMEDNDVINW2004L3,BECMEDNDVINW2005L3,BECMEDNDVINW2006L3,BECMEDNDVINW2007L3,BECMEDNDVINW2008L3,BECMEDNDVINW2009L3,BECMEDNDVINW2010L3,BECMEDNDVINW2011L3,BECMEDNDVINW2012L3,BECMEDNDVINW2013L3,BECMEDNDVINW2014L3,BECMEDNDVINW2015L3,BECMEDNDVINW2016L3,BECMEDNDVINW2017L3,BECMEDNDVINW2018L3,BECGSPCTL3,BECTGSAREAL3,BECGSPCTLANDL3,BECPCTPERMWATER2000L3,BECPCTPERMWATER2001L3,BECPCTPERMWATER2002L3,BECPCTPERMWATER2003L3,BECPCTPERMWATER2004L3,BECPCTPERMWATER2005L3,BECPCTPERMWATER2006L3,BECPCTPERMWATER2007L3,BECPCTPERMWATER2008L3,BECPCTPERMWATER2009L3,BECPCTPERMWATER2010L3,BECPCTPERMWATER2011L3,BECPCTPERMWATER2012L3,BECPCTPERMWATER2013L3,BECPCTPERMWATER2014L3,BECPCTPERMWATER2015L3,BECPCTPERMWATER2016L3,BECPCTPERMWATER2017L3,BECPCTPERMWATER2018L3,BECPCTSEASONWATER2000L3,BECPCTSEASONWATER2001L3,BECPCTSEASONWATER2002L3,BECPCTSEASONWATER2003L3,BECPCTSEASONWATER2004L3,BECPCTSEASONWATER2005L3,BECPCTSEASONWATER2006L3,BECPCTSEASONWATER2007L3,BECPCTSEASONWATER2008L3,BECPCTSEASONWATER2009L3,BECPCTSEASONWATER2010L3,BECPCTSEASONWATER2011L3,BECPCTSEASONWATER2012L3,BECPCTSEASONWATER2013L3,BECPCTSEASONWATER2014L3,BECPCTSEASONWATER2015L3,BECPCTSEASONWATER2016L3,BECPCTSEASONWATER2017L3,BECPCTSEASONWATER2018L3,BECTPERMWATERAREA2000L3,BECTPERMWATERAREA2001L3,BECTPERMWATERAREA2002L3,BECTPERMWATERAREA2003L3,BECTPERMWATERAREA2004L3,BECTPERMWATERAREA2005L3,BECTPERMWATERAREA2006L3,BECTPERMWATERAREA2007L3,BECTPERMWATERAREA2008L3,BECTPERMWATERAREA2009L3,BECTPERMWATERAREA2010L3,BECTPERMWATERAREA2011L3,BECTPERMWATERAREA2012L3,BECTPERMWATERAREA2013L3,BECTPERMWATERAREA2014L3,BECTPERMWATERAREA2015L3,BECTPERMWATERAREA2016L3,BECTPERMWATERAREA2017L3,BECTPERMWATERAREA2018L3,BECTSEASONWATERAREA2000L3,BECTSEASONWATERAREA2001L3,BECTSEASONWATERAREA2002L3,BECTSEASONWATERAREA2003L3,BECTSEASONWATERAREA2004L3,BECTSEASONWATERAREA2005L3,BECTSEASONWATERAREA2006L3,BECTSEASONWATERAREA2007L3,BECTSEASONWATERAREA2008L3,BECTSEASONWATERAREA2009L3,BECTSEASONWATERAREA2010L3,BECTSEASONWATERAREA2011L3,BECTSEASONWATERAREA2012L3,BECTSEASONWATERAREA2013L3,BECTSEASONWATERAREA2014L3,BECTSEASONWATERAREA2015L3,BECTSEASONWATERAREA2016L3,BECTSEASONWATERAREA2017L3,BECTSEASONWATERAREA2018L3,BECPCTWATERAREAL3,BECCOASTL3,BECELEVATIONMAXL3,BECELEVATIONAVEL3,BECELEVATIONMEDIANL3,BECELEVATIONMINL3,BECELEVATIONP25L3,BECELEVATIONP75L3,BECELEVATIONSTDL3,BECSLOPEMAXL3,BECSLOPEAVEL3,BECSLOPEMEDIANL3,BECSLOPEMINL3,BECSLOPEP25L3,BECSLOPEP75L3,BECSLOPESTDL3,BECADSTTTLENGTHL3,BECADSTTDENSL3,BECADINTCOUNTL3,BECADINTDENSL3,BECCZL1AD,APSPM25GRIDPTS1998L3,APSPM25MEAN1998L3,APSPM25STD1998L3,APSPM25GRIDPTS1999L3,APSPM25MEAN1999L3,APSPM25STD1999L3,APSPM25GRIDPTS2000L3,APSPM25MEAN2000L3,APSPM25STD2000L3,APSPM25GRIDPTS2001L3,APSPM25MEAN2001L3,APSPM25STD2001L3,APSPM25GRIDPTS2002L3,APSPM25MEAN2002L3,APSPM25STD2002L3,APSPM25GRIDPTS2003L3,APSPM25MEAN2003L3,APSPM25STD2003L3,APSPM25GRIDPTS2004L3,APSPM25MEAN2004L3,APSPM25STD2004L3,APSPM25GRIDPTS2005L3,APSPM25MEAN2005L3,APSPM25STD2005L3,APSPM25GRIDPTS2006L3,APSPM25MEAN2006L3,APSPM25STD2006L3,APSPM25GRIDPTS2007L3,APSPM25MEAN2007L3,APSPM25STD2007L3,APSPM25GRIDPTS2008L3,APSPM25MEAN2008L3,APSPM25STD2008L3,APSPM25GRIDPTS2009L3,APSPM25MEAN2009L3,APSPM25STD2009L3,APSPM25GRIDPTS2010L3,APSPM25MEAN2010L3,APSPM25STD2010L3,APSPM25GRIDPTS2011L3,APSPM25MEAN2011L3,APSPM25STD2011L3,APSPM25GRIDPTS2012L3,APSPM25MEAN2012L3,APSPM25STD2012L3,APSPM25GRIDPTS2013L3,APSPM25MEAN2013L3,APSPM25STD2013L3,APSPM25GRIDPTS2014L3,APSPM25MEAN2014L3,APSPM25STD2014L3,APSPM25GRIDPTS2015L3,APSPM25MEAN2015L3,APSPM25STD2015L3,APSPM25GRIDPTS2016L3,APSPM25MEAN2016L3,APSPM25STD2016L3,APSPM25GRIDPTS2017L3,APSPM25MEAN2017L3,APSPM25STD2017L3,APSPM25GRIDPTS2018L3,APSPM25MEAN2018L3,APSPM25STD2018L3,APSPM25GRIDPTS2019L3,APSPM25MEAN2019L3,APSPM25STD2019L3,APSPM25GRIDPTS2020L3,APSPM25MEAN2020L3,APSPM25STD2020L3,APSNO22005L3,APSNO22006L3,APSNO22007L3,APSNO22008L3,APSNO22009L3,APSNO22010L3,APSNO22011L3,APSNO22012L3,APSNO22013L3,APSNO22014L3,APSNO22015L3,APSNO22016L3,APSNO22017L3,APSNO22018L3,APSNO22019L3,APSNO22020L3,PRJL1ADPOP,PRJL1ADPOPF,PRJL1ADPOPM,PRJL1ADTPY1,PRJL1ADTPY2,PRJL1ADPD,PRJPOPLT18L1AD,PRJPOPPCTLT18L1AD,PRJGYEAR
PA,206101,20610110,2061011010000,L3SAL2,0,,0,0,0,1,1,2807,2010,2807,88.40782123,66.48044693,88.40782123,44.27374302,0.977653631,96.64804469,83.79888268,83.79888268,90.22346369,7.681564246,36.45251397,6.599832916,4.914285714,11.18012422,2.275025278,62.96685955,85.19961052,36.84210526,26.9005848,0.432421053,67.74193548,64.1025641,71.42857143,1.114285714,75.7195572,75.84345479,75.57003257,25.60885609,22.94197031,28.82736156,7.749077491,7.01754386,8.631921824,1.256533819,272,308,312,272,267,252,208,186,185,154,103,95,67,58,32,18,8,6,3,0,0,1048,1758,37.33523335,0.425500576,1.21046516,0.249370386,2.792848174,69.18333881,2807,40.57335261,27.38839845,0.996599972,0.994799972,0.998099983,0.999300003,0.998199999,0.998300016,0.998000026,0.99940002,0.997699976,0.998700023,0.99910003,0.998399973,0.999000013,0.999199987,0.997500002,0.99879998,0.999300003,0.996800005,0.999199987,0.864949618,0.866282967,0.8757221,0.872922982,0.87609305,0.875631466,0.879853608,0.881139891,0.876702931,0.876817832,0.872850853,0.884749485,0.882017635,0.877083539,0.884745963,0.900165133,0.888857583,0.892489628,0.904233011,97.64370343,6973.85,7142.14,0.064207931,0.064207931,0.064207931,0.06549209,0.06549209,0.066776248,0.044945552,0.047513869,0.062923772,0.061639614,0.066776248,0.059071297,0.062923772,0.062923772,0.061639614,0.055218821,0.061639614,0.060355455,0.059071297,0.029535648,0.029535648,0.026967331,0.026967331,0.025683172,0.030819807,0.00898911,0.005136635,0.030819807,0.025683172,0.026967331,0.021830697,0.012841586,0.02825149,0.030819807,0.035956441,0.034672283,0.033388124,0.035956441,4.5,4.5,4.5,4.59,4.59,4.68,3.15,3.33,4.41,4.32,4.68,4.14,4.41,4.41,4.32,3.87,4.32,4.23,4.14,2.07,2.07,1.89,1.89,1.8,2.16,0.63,0.36,2.16,1.8,1.89,1.53,0.9,1.98,2.16,2.52,2.43,2.34,2.52,7008.48,0,1010,382.6344071,425.5152674,-4,49.70553372,613.5671985,285.5303314,41.75072098,10.30765884,10.10929894,0,3.860435476,14.86819197,6.79302267,42184.489,609.7492507,131,1.893519484,2,51,14.8087344,1.014105733,51,12.38395722,0.95290368,51,14.17165774,0.816864192,51,15.92531206,0.629519208,51,14.32370768,0.58306136,51,16.14581106,0.713489666,51,14.58253124,0.58086792,51,15.68074861,0.730917381,51,15.47860964,0.661576971,51,16.55632796,0.805210804,51,14.94385025,0.709647458,51,16.55187167,0.742399206,51,16.89821741,0.848788689,51,16.827451,0.730582809,51,17.43475931,0.754433509,51,16.63850265,0.763936503,51,17.21550809,0.822785513,51,17.89180034,0.854415954,51,16.9550802,0.945088145,51,16.34402855,0.86648624,51,15.51675579,0.850369492,51,15.80142604,0.969990649,51,15.42442066,0.808797869,1.5,1.5,1.4,1.6,1.6,1.7,1.7,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.3,1.3,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010001,L3AD,0,,0,0,0,1,1,2063,2010,2063,95.87242026,67.35459662,95.87242026,52.34521576,6.191369606,97.18574109,95.87242026,95.87242026,98.31144465,9.380863039,38.46153846,9.037558685,6.365159129,15.29411765,2.402786378,59.95777621,82.57261411,36.53295129,29.92957747,0.442434234,71.31782946,70.1754386,72.22222222,1.029166667,78.74493927,82.18390805,74.89270386,25.30364373,26.05363985,24.46351931,4.75708502,4.214559387,5.364806867,0.938967433,236,212,193,216,214,186,149,140,146,94,82,53,40,39,23,17,9,9,3,1,1,770,1293,37.32428502,0.425500576,1.21046516,0.249370386,2.792848174,1.273007583,2063,1620.57165,25.85145422,0.893999994,0.949400008,0.953400016,0.950800002,0.947899997,0.927200019,0.935000002,0.984899998,0.93870002,0.95660001,0.873000026,0.939800024,0.921299994,0.908100009,0.866299987,0.886200011,0.996699989,0.973399997,0.985000014,0.802699983,0.817900002,0.806200028,0.807699978,0.803200007,0.816699982,0.824500024,0.801800013,0.836799979,0.795700014,0.787299991,0.806800008,0.826499999,0.822600007,0.792100012,0.822600007,0.781799972,0.804499984,0.814300001,95.12646058,128.63,135.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.97,0,144,71.68043112,66,26,46,92,30.25381413,23.3563633,6.87080533,6.563824116,0,3.953972704,8.798823186,3.849540248,7924.309,6224.871796,43,33.77827483,2,1.040426294,13.68124529,0.188713995,1.040426294,11.13056208,0.182855302,1.040426294,13.38560556,0.164009003,1.040426294,15.26613966,0.144201151,1.040426294,13.70334749,0.172190808,1.040426294,15.4449136,0.170471561,1.040426294,14.09646863,0.208253167,1.040426294,15.12116851,0.28311062,1.040426294,15.10366492,0.225873815,1.040426294,15.8907149,0.252098016,1.040426294,14.8388784,0.286040832,1.040426294,16.1272846,0.253180145,1.040426294,16.4023436,0.259019502,1.040426294,16.55594574,0.259717523,1.040426294,16.85088388,0.273172918,1.040426294,15.99196168,0.226618376,1.040426294,16.7038116,0.250696456,1.040426294,17.19391392,0.254857571,1.040426294,16.46075506,0.249482772,1.040426294,16.13173835,0.358392542,1.040426294,15.09988756,0.275178555,1.040426294,15.02695885,0.196187195,1.040426294,15.31014021,0.277082136,4.2,4,4,4.4,4.4,4.7,4.9,4.1,3.9,3.9,4,3.8,3.9,3.6,3.2,3.1,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010002,L3AD,0,,0,0,0,1,1,513,2010,513,100,84.24657534,100,73.28767123,5.479452055,99.31506849,99.31506849,99.31506849,97.94520548,6.164383562,23.28767123,6.140350877,5.095541401,8.450704225,1.658450704,59.84251969,82.19895288,37.36842105,31.14035088,0.454609454,96.15384615,90,100,1.111111111,83.91608392,86.80555556,80.98591549,37.41258741,31.94444444,42.95774648,6.643356643,6.25,7.042253521,1.344764238,49,48,35,42,53,45,26,42,36,38,29,29,19,6,6,4,4,1,1,0,0,158,355,30.79922027,0.425500576,1.21046516,0.249370386,2.792848174,0.624194862,513,821.8587359,26.64622158,0.851499975,0.949400008,0.913800001,0.907100022,0.906799972,0.858900011,0.855599999,0.85650003,0.886399984,0.954100013,0.827300012,0.903100014,0.915099978,0.869300008,0.899600029,0.982299984,0.896799982,0.925800026,0.863699973,0.728600025,0.762300015,0.80400002,0.788399994,0.724900007,0.793500006,0.783699989,0.756299973,0.763499975,0.760399997,0.711499989,0.782599986,0.764199972,0.742600024,0.74970001,0.790199995,0.747399986,0.749499977,0.709500015,82.51989788,54.95,66.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,123,67.608794,65,42,57,78,15.48835812,19.25508118,5.735509317,5.036871229,0,3.362735904,7.434486203,3.307755698,4502.267,7212.919036,14,22.42889338,2,0.510157792,13.63377983,0.10425798,0.510157792,11.18052613,0.086126176,0.510157792,13.37533473,0.117856811,0.510157792,15.29091388,0.049862439,0.510157792,13.74935865,0.054395541,0.510157792,15.42987543,0.049862525,0.510157792,14.05975584,0.113323795,0.510157792,15.04807158,0.149587619,0.510157792,15.05586108,0.1269228,0.510157792,15.82210481,0.194917085,0.510157792,14.73508574,0.199450015,0.510157792,16.05196632,0.194917085,0.510157792,16.39741598,0.163186321,0.510157792,16.60391343,0.163186494,0.510157792,16.97144478,0.113323839,0.510157792,15.96755464,0.172252352,0.510157792,16.68832979,0.149587576,0.510157792,17.15196131,0.16318658,0.510157792,16.42470765,0.231180736,0.510157792,16.21689458,0.194917085,0.510157792,15.05846857,0.181318211,0.510157792,14.95586581,0.149587533,0.510157792,15.29612407,0.199450058,3.7,3.6,3.5,3.9,3.9,4.2,4.3,3.6,3.4,3.4,3.5,3.4,3.5,3.2,2.8,2.7,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010003,L3AD,0,,0,0,0,1,1,4345,2010,4345,100,77.27699531,100,48.16901409,1.314553991,94.36619718,92.67605634,92.67605634,97.08920188,7.417840376,35.02347418,9.019607843,7.838070629,11.21794872,1.431213018,60.42654028,80.9623431,41.05263158,34.95798319,0.507058344,85.10638298,84.66257669,85.54216868,1.010389384,84.89816195,85.818561,84.06072106,29.01142573,26.7987487,31.02466793,3.825136612,2.815432742,4.743833017,1.157690916,439,448,504,509,422,341,266,309,356,293,175,92,91,43,23,15,8,7,2,2,0,1720,2625,39.58573073,0.425500576,1.21046516,0.249370386,2.792848174,0.48577928,4345,8944.391364,28.40274617,0.973999977,0.789300025,0.880699992,0.914799988,0.763499975,0.967299998,0.971300006,0.876800001,0.805499971,0.885200024,0.859499991,0.888800025,0.958500028,0.859499991,0.937699974,0.861999989,0.962599993,0.836000025,0.8847,0.572000027,0.601999998,0.579400003,0.655300021,0.564899981,0.621599972,0.605099976,0.635699987,0.571699977,0.51789999,0.619000018,0.599699974,0.602800012,0.619300008,0.567799985,0.486699998,0.406100005,0.479099989,0.433899999,5.75815739,3,52.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.41,0,34,24.58834035,24,11,20,29,5.350838852,8.321419716,2.749627136,2.638239539,0,1.319819004,3.751861192,1.654281028,8859.667,18238.0504,67,137.9227207,2,0.397000328,14.20053932,0.132707943,0.397000328,11.54202879,0.105456183,0.397000328,13.81526704,0.082132318,0.397000328,15.71886427,0.144412712,0.397000328,14.15621041,0.093315429,0.397000328,15.84048517,0.110269322,0.397000328,14.63920038,0.123980877,0.397000328,15.56066185,0.169783379,0.397000328,15.46760518,0.125272074,0.397000328,16.32170276,0.239018667,0.397000328,15.15281809,0.25684235,0.397000328,16.34760091,0.224412087,0.397000328,16.61487376,0.247955946,0.397000328,16.70521962,0.202715203,0.397000328,17.41610418,0.202068172,0.397000328,16.50201369,0.197833267,0.397000328,17.26314725,0.322498366,0.397000328,17.78819413,0.301956972,0.397000328,17.00599704,0.217642566,0.397000328,16.65605133,0.235087029,0.397000328,15.52413227,0.141966004,0.397000328,15.4483413,0.11469853,0.397000328,15.71916763,0.209500505,4.5,4.2,4,4.6,5.1,5.5,5.4,4.7,4.6,4.6,4.6,4.4,4.5,4.2,3.7,3.7,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010004,L3AD,0,,0,0,0,1,1,1315,2010,1315,100,67.55952381,100,27.97619048,1.190476191,94.3452381,92.26190476,92.26190476,97.61904762,10.41666667,42.85714286,13.67346939,11.24260355,19.07894737,1.697022161,57.78301887,77.34553776,36.98296837,31.02040816,0.478152579,83.67346939,84.31372549,82.9787234,0.984166254,86.8940754,88.07017544,85.66176471,22.80071813,24.21052632,21.32352941,1.615798923,1.403508772,1.838235294,0.880754476,144,146,177,162,121,94,95,99,70,63,45,31,25,16,9,8,5,4,1,0,0,565,750,42.96577947,0.425500576,1.21046516,0.249370386,2.792848174,0.182855069,1315,7191.4878,28.22706102,0.973999977,0.775399983,0.880699992,0.829200029,0.819999993,0.967299998,0.951900005,0.876800001,0.805499971,0.885200024,0.796999991,0.888800025,0.958500028,0.859499991,0.937699974,0.861999989,0.962599993,0.836000025,0.996599972,0.654100001,0.708199978,0.681599975,0.700399995,0.688899994,0.74180001,0.770699978,0.783699989,0.707000017,0.734899998,0.742500007,0.78640002,0.717199981,0.764800012,0.792500019,0.814899981,0.717199981,0.738799989,0.788399994,41.63385827,8.46,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72,0,29,20.09116782,20,11,16,23,4.434418526,7.506287098,2.954067557,2.780288458,0,1.854334116,3.953851455,1.61973022,1655.504,9053.640167,16,87.50099225,2,0.149437408,14.20909075,1.67E-16,0.149437408,11.54545468,1.67E-16,0.149437408,13.81818173,0,0.149437408,15.72727299,5.00E-16,0.149437408,14.16363621,1.67E-16,0.149437408,15.84545448,1.67E-16,0.149437408,14.64545458,6.67E-16,0.149437408,15.563636,5.00E-16,0.149437408,15.47272734,0,0.149437408,16.32727276,1.67E-16,0.149437408,15.16363647,3.33E-16,0.149437408,16.35454542,5.00E-16,0.149437408,16.60909089,1.67E-16,0.149437408,16.69090904,3.33E-16,0.149437408,17.41818185,1.67E-16,0.149437408,16.50909068,3.33E-16,0.149437408,17.27272745,5.00E-16,0.149437408,17.80909087,1.67E-16,0.149437408,17.0090906,1.67E-16,0.149437408,16.66363638,1.67E-16,0.149437408,15.52727266,6.67E-16,0.149437408,15.45454554,3.33E-16,0.149437408,15.71818187,3.33E-16,4.5,4.2,4,4.5,5.1,5.5,5.3,4.7,4.6,4.5,4.6,4.4,4.5,4.2,3.7,3.7,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010005,L3AD,0,,0,0,0,1,1,4327,2010,4327,100,98.00173762,100,97.21980886,77.58470895,99.65247611,99.30495222,99.30495222,100,1.911381408,18.94005213,5.752636625,4.376012966,7.746478873,1.770213876,65.99177476,80.81204977,52.14198286,40.84372004,0.645225347,93.02325581,94.57364341,91.47286822,0.967213115,89.90073371,91.35234591,88.61788618,49.58998705,47.28610856,51.62601626,11.95511437,8.739650414,14.79674797,1.09177976,359,378,420,428,374,333,317,383,378,331,203,171,104,52,35,24,16,14,4,3,0,1415,2912,32.70164086,0.425500576,1.21046516,0.249370386,2.792848174,0.743980921,4327,5816.009363,25.66524866,0.851499975,0.949400008,0.776600003,0.838999987,0.836300015,0.842199981,0.843299985,0.921199977,0.934099972,0.95660001,0.881200016,0.83829999,0.776499987,0.820800006,0.745899975,0.822600007,0.781799972,0.755999982,0.964100003,0.585600019,0.619400024,0.600000024,0.568400025,0.583700001,0.637600005,0.682200015,0.611000001,0.605799973,0.594200015,0.597299993,0.568300009,0.584699988,0.563300014,0.531400025,0.531300008,0.599500001,0.526899993,0.536899984,38.08146844,30.29,79.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.51,0,54,33.5198868,32,20,28,39,7.400839048,10.01795864,3.269955659,2.964075159,0,2.086782523,4.162190355,1.762557087,9157.892,12309.31029,66,88.71195238,2,2,13.85909098,0.120833278,2,11.30909085,0.087499996,2,13.53636352,0.087500016,2,15.42272733,0.112499952,2,13.91818185,0.104166706,2,15.60454542,0.129166683,2,14.28636352,0.108333349,2,15.34545474,0.120833278,2,15.33181819,0.108333151,2,16.10909089,0.137500008,2,15.01363637,0.20416677,2,16.2818183,0.170833349,2,16.55909079,0.162499984,2,16.69999994,0.158333302,2,17.07727276,0.162500064,2,16.2318182,0.104166746,2,16.90909082,0.087499976,2,17.31818169,0.079166651,2,16.74090901,0.104166746,2,16.38636359,0.166666706,2,15.39090924,0.087500056,2,15.23181829,0.095833341,2,15.51363642,0.15416654,5.1,4.9,4.8,5.3,5.4,5.7,5.9,5,4.7,4.7,4.8,4.6,4.8,4.3,3.8,3.7,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
PA,206101,20610110,2061011010006,L3AD,0,,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425500576,1.21046516,0.249370386,2.792848174,0.204844532,,,26.58107732,0.707000017,0.842999995,0.809899986,0.854700029,0.758599997,0.788100004,0.796899974,0.819599986,0.934099972,0.949400008,0.940999985,0.786899984,0.94660002,0.801400006,0.779299974,0.819800019,0.846300006,0.814100027,0.769400001,0.616400003,0.676199973,0.69569999,0.734899998,0.645099998,0.709200025,0.702300012,0.703599989,0.793500006,0.913100004,0.749050021,0.78460002,0.711899996,0.733200014,0.667100012,0.715499997,0.714600027,0.679199994,0.624000013,71.93217314,16.12,22.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,55,44.51761282,46,29,40,51,7.669572714,12.02322483,4.566949282,3.953980279,0,2.780288458,6.213330273,2.506659008,1037.691,5065.749073,3,14.64525299,2,0.167418802,13.76044111,0.149727221,0.167418802,11.2435477,0.104629985,0.167418802,13.4702791,0.157695731,0.167418802,15.33612806,0.136977801,0.167418802,13.82539674,0.096032606,0.167418802,15.48152918,0.133078842,0.167418802,14.20477383,0.145293731,0.167418802,15.23097143,0.191020012,0.167418802,15.21355236,0.1502052,0.167418802,16.07377865,0.221168967,0.167418802,14.93148275,0.257828234,0.167418802,16.22301742,0.302413128,0.167418802,16.52531354,0.271930978,0.167418802,16.768319,0.247183454,0.167418802,17.12468849,0.30048869,0.167418802,16.17538817,0.275323088,0.167418802,16.8609609,0.320129849,0.167418802,17.27855395,0.28293327,0.167418802,16.72837872,0.311422655,0.167418802,16.32506151,0.327303095,0.167418802,15.31048589,0.225452509,0.167418802,15.15725983,0.17332427,0.167418802,15.48512012,0.231155063,4,3.8,3.8,4.1,4.2,4.5,4.6,3.9,3.7,3.7,3.7,3.6,3.7,3.4,3,2.9,1745067,862603,882464,2118119,1935910,9.412059445,15815.2497,0.906283237,2020
