ISO2,SALID1,SALID2,SALID2_5,BECADTYPEL3,BECGEOFLAGL3,FLAG11_14,EXCLD_BE_MSRS,CNSMISSING,L3POPDISCREP,INCLBECEN,INCLBE,SPTPOPL3,CNSYEAR,CNSPOPL3,CNSWATPIPEL3,CNSWATINL3,CNSWATNETL3,CNSSEWANYL3,CNSSEWNETL3,CNSWALLDUR1L3,CNSWALLDUR2L3,CNSWALLDUR3L3,CNSFLOORL3,CNSCROWD3RML3,CNSCROWD25BRL3,CNSUNEMPL3,CNSUNEMPL_M_L3,CNSUNEMPL_F_L3,CNSEMPRATL3,CNSLABPARTL3,CNSLABPART_M_L3,CNSLABPART_F_L3,CNSLABFEML3,CNSLABRATL3,CNSST1517L3,CNSST1517ML3,CNSST1517FL3,CNSST1517RATL3,CNSMINPR_L3,CNSMINPRM_L3,CNSMINPRF_L3,CNSMINHS_L3,CNSMINHSM_L3,CNSMINHSF_L3,CNSMINUN_L3,CNSMINUNM_L3,CNSMINUNF_L3,CNSHSEDRATL3,CNSAGE0_4L3,CNSAGE5_9L3,CNSAGE10_14L3,CNSAGE15_19L3,CNSAGE20_24L3,CNSAGE25_29L3,CNSAGE30_34L3,CNSAGE35_39L3,CNSAGE40_44L3,CNSAGE45_49L3,CNSAGE50_54L3,CNSAGE55_59L3,CNSAGE60_64L3,CNSAGE65_69L3,CNSAGE70_74L3,CNSAGE75_79L3,CNSAGE80_84L3,CNSAGE85_89L3,CNSAGE90_94L3,CNSAGE95_99L3,CNSAGE100PL3,CNSAGE0_17L3,CNSAGE18PL3,CNSPOPPCTLT18L3,CNSSEI_L1AD,CNSSE1_L1AD,CNSSE2_L1AD,CNSSE3_L1AD,BECADAREAL3,BECTPOPL3,BECPOPDENSL3,BECNBHDCENTL3,BECMAXNDVINW2000L3,BECMAXNDVINW2001L3,BECMAXNDVINW2002L3,BECMAXNDVINW2003L3,BECMAXNDVINW2004L3,BECMAXNDVINW2005L3,BECMAXNDVINW2006L3,BECMAXNDVINW2007L3,BECMAXNDVINW2008L3,BECMAXNDVINW2009L3,BECMAXNDVINW2010L3,BECMAXNDVINW2011L3,BECMAXNDVINW2012L3,BECMAXNDVINW2013L3,BECMAXNDVINW2014L3,BECMAXNDVINW2015L3,BECMAXNDVINW2016L3,BECMAXNDVINW2017L3,BECMAXNDVINW2018L3,BECMEDNDVINW2000L3,BECMEDNDVINW2001L3,BECMEDNDVINW2002L3,BECMEDNDVINW2003L3,BECMEDNDVINW2004L3,BECMEDNDVINW2005L3,BECMEDNDVINW2006L3,BECMEDNDVINW2007L3,BECMEDNDVINW2008L3,BECMEDNDVINW2009L3,BECMEDNDVINW2010L3,BECMEDNDVINW2011L3,BECMEDNDVINW2012L3,BECMEDNDVINW2013L3,BECMEDNDVINW2014L3,BECMEDNDVINW2015L3,BECMEDNDVINW2016L3,BECMEDNDVINW2017L3,BECMEDNDVINW2018L3,BECGSPCTL3,BECTGSAREAL3,BECGSPCTLANDL3,BECPCTPERMWATER2000L3,BECPCTPERMWATER2001L3,BECPCTPERMWATER2002L3,BECPCTPERMWATER2003L3,BECPCTPERMWATER2004L3,BECPCTPERMWATER2005L3,BECPCTPERMWATER2006L3,BECPCTPERMWATER2007L3,BECPCTPERMWATER2008L3,BECPCTPERMWATER2009L3,BECPCTPERMWATER2010L3,BECPCTPERMWATER2011L3,BECPCTPERMWATER2012L3,BECPCTPERMWATER2013L3,BECPCTPERMWATER2014L3,BECPCTPERMWATER2015L3,BECPCTPERMWATER2016L3,BECPCTPERMWATER2017L3,BECPCTPERMWATER2018L3,BECPCTSEASONWATER2000L3,BECPCTSEASONWATER2001L3,BECPCTSEASONWATER2002L3,BECPCTSEASONWATER2003L3,BECPCTSEASONWATER2004L3,BECPCTSEASONWATER2005L3,BECPCTSEASONWATER2006L3,BECPCTSEASONWATER2007L3,BECPCTSEASONWATER2008L3,BECPCTSEASONWATER2009L3,BECPCTSEASONWATER2010L3,BECPCTSEASONWATER2011L3,BECPCTSEASONWATER2012L3,BECPCTSEASONWATER2013L3,BECPCTSEASONWATER2014L3,BECPCTSEASONWATER2015L3,BECPCTSEASONWATER2016L3,BECPCTSEASONWATER2017L3,BECPCTSEASONWATER2018L3,BECTPERMWATERAREA2000L3,BECTPERMWATERAREA2001L3,BECTPERMWATERAREA2002L3,BECTPERMWATERAREA2003L3,BECTPERMWATERAREA2004L3,BECTPERMWATERAREA2005L3,BECTPERMWATERAREA2006L3,BECTPERMWATERAREA2007L3,BECTPERMWATERAREA2008L3,BECTPERMWATERAREA2009L3,BECTPERMWATERAREA2010L3,BECTPERMWATERAREA2011L3,BECTPERMWATERAREA2012L3,BECTPERMWATERAREA2013L3,BECTPERMWATERAREA2014L3,BECTPERMWATERAREA2015L3,BECTPERMWATERAREA2016L3,BECTPERMWATERAREA2017L3,BECTPERMWATERAREA2018L3,BECTSEASONWATERAREA2000L3,BECTSEASONWATERAREA2001L3,BECTSEASONWATERAREA2002L3,BECTSEASONWATERAREA2003L3,BECTSEASONWATERAREA2004L3,BECTSEASONWATERAREA2005L3,BECTSEASONWATERAREA2006L3,BECTSEASONWATERAREA2007L3,BECTSEASONWATERAREA2008L3,BECTSEASONWATERAREA2009L3,BECTSEASONWATERAREA2010L3,BECTSEASONWATERAREA2011L3,BECTSEASONWATERAREA2012L3,BECTSEASONWATERAREA2013L3,BECTSEASONWATERAREA2014L3,BECTSEASONWATERAREA2015L3,BECTSEASONWATERAREA2016L3,BECTSEASONWATERAREA2017L3,BECTSEASONWATERAREA2018L3,BECPCTWATERAREAL3,BECCOASTL3,BECELEVATIONMAXL3,BECELEVATIONAVEL3,BECELEVATIONMEDIANL3,BECELEVATIONMINL3,BECELEVATIONP25L3,BECELEVATIONP75L3,BECELEVATIONSTDL3,BECSLOPEMAXL3,BECSLOPEAVEL3,BECSLOPEMEDIANL3,BECSLOPEMINL3,BECSLOPEP25L3,BECSLOPEP75L3,BECSLOPESTDL3,BECADSTTTLENGTHL3,BECADSTTDENSL3,BECADINTCOUNTL3,BECADINTDENSL3,BECCZL1AD,APSPM25GRIDPTS1998L3,APSPM25MEAN1998L3,APSPM25STD1998L3,APSPM25GRIDPTS1999L3,APSPM25MEAN1999L3,APSPM25STD1999L3,APSPM25GRIDPTS2000L3,APSPM25MEAN2000L3,APSPM25STD2000L3,APSPM25GRIDPTS2001L3,APSPM25MEAN2001L3,APSPM25STD2001L3,APSPM25GRIDPTS2002L3,APSPM25MEAN2002L3,APSPM25STD2002L3,APSPM25GRIDPTS2003L3,APSPM25MEAN2003L3,APSPM25STD2003L3,APSPM25GRIDPTS2004L3,APSPM25MEAN2004L3,APSPM25STD2004L3,APSPM25GRIDPTS2005L3,APSPM25MEAN2005L3,APSPM25STD2005L3,APSPM25GRIDPTS2006L3,APSPM25MEAN2006L3,APSPM25STD2006L3,APSPM25GRIDPTS2007L3,APSPM25MEAN2007L3,APSPM25STD2007L3,APSPM25GRIDPTS2008L3,APSPM25MEAN2008L3,APSPM25STD2008L3,APSPM25GRIDPTS2009L3,APSPM25MEAN2009L3,APSPM25STD2009L3,APSPM25GRIDPTS2010L3,APSPM25MEAN2010L3,APSPM25STD2010L3,APSPM25GRIDPTS2011L3,APSPM25MEAN2011L3,APSPM25STD2011L3,APSPM25GRIDPTS2012L3,APSPM25MEAN2012L3,APSPM25STD2012L3,APSPM25GRIDPTS2013L3,APSPM25MEAN2013L3,APSPM25STD2013L3,APSPM25GRIDPTS2014L3,APSPM25MEAN2014L3,APSPM25STD2014L3,APSPM25GRIDPTS2015L3,APSPM25MEAN2015L3,APSPM25STD2015L3,APSPM25GRIDPTS2016L3,APSPM25MEAN2016L3,APSPM25STD2016L3,APSPM25GRIDPTS2017L3,APSPM25MEAN2017L3,APSPM25STD2017L3,APSPM25GRIDPTS2018L3,APSPM25MEAN2018L3,APSPM25STD2018L3,APSPM25GRIDPTS2019L3,APSPM25MEAN2019L3,APSPM25STD2019L3,APSPM25GRIDPTS2020L3,APSPM25MEAN2020L3,APSPM25STD2020L3,APSNO22005L3,APSNO22006L3,APSNO22007L3,APSNO22008L3,APSNO22009L3,APSNO22010L3,APSNO22011L3,APSNO22012L3,APSNO22013L3,APSNO22014L3,APSNO22015L3,APSNO22016L3,APSNO22017L3,APSNO22018L3,APSNO22019L3,APSNO22020L3,PRJL1ADPOP,PRJL1ADPOPF,PRJL1ADPOPM,PRJL1ADTPY1,PRJL1ADTPY2,PRJL1ADPD,PRJPOPLT18L1AD,PRJPOPPCTLT18L1AD,PRJGYEAR
CR,201103,20110310,20110310100,L2_5AD,0,0,0,0,0,1,1,2702,2011,2702,99.904031,99.904031,99.616123,98.752399,89.443378,83.013436,81.285988,83.013436,100,0,1.6314779,2.7027027,2.7104137,2.6946108,0.99416956,56.314274,67.017208,48.231047,48.794741,0.71968153,94.520548,100,90.243902,0.90243902,94.59854,96.616103,93.155259,74.890511,81.213536,70.367279,45.644769,54.842474,39.065109,0.86644767,86,86,99,138,238,222,196,173,153,202,206,171,140,138,107,117,114,78,19,13,6,344,2358,12.73131014,0.531120856,2.333850054,-0.479661642,2.358438225,1.48612606,2702,1818.149935,2.86565587,0.772499979,0.599600017,0.777199984,0.986000001,0.662100017,0.617500007,0.597000003,0.585099995,0.582499981,0.614300013,0.583599985,0.628000021,0.63380003,0.615199983,0.583599985,0.537500024,0.531300008,0.590499997,0.605000019,0.335500002,0.327800006,0.364899993,0.355399996,0.338999987,0.343199998,0.332100004,0.325899988,0.316100001,0.323000014,0.312700003,0.306400001,0.296000004,0.326999992,0.289099991,0.316300005,0.267100006,0.279399991,0.283699989,15.25012762,23.9,156.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.48,0,1200,1178.836131,1182,1140,1167,1192,14.08347787,20.51840591,4.482984116,3.823030437,0,2.087542878,5.658763846,3.198021166,23690.786,15941.30312,165,111.0269206,1,2,18.45833302,0.058333476,2,15.25833333,0.325000008,2,17.48750003,0.104166587,2,19.97916675,0.145833413,2,19.13333321,0.074999968,2,20.26250013,0.054166794,2,19.18750016,0.045833429,2,20.20833341,0.075000048,2,20.95833333,0.183333556,2,21.52916678,0.070833286,2,21.26666649,0.10833319,2,21.30833332,0.108333349,2,21.79166667,0.166666826,2,21.76250013,0.162500064,2,21.59583346,0.129166603,2,21.85833351,0.12500008,2,21.90833322,0.150000016,2,22.07499981,0.125,2,20.37499992,0.216666778,2,20.32916673,0.120833397,2,19.17499987,0.141666571,2,19.54583343,0.145833254,2,20.4958334,0.145833333,14.1,13.8,13.8,14.1,14.5,13.7,11.6,12,11.8,12.4,11.8,12,12,11.4,10.7,9.5,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310101,L2_5AD,0,0,0,0,0,1,1,12257,2011,12257,98.528209,98.528209,99.427637,95.230308,82.338512,71.654402,67.457073,71.654402,99.563914,2.2349414,14.309076,3.7937063,2.8779158,5.0434064,1.752451,59.243915,73.355556,46.925315,42.29021,0.63969681,77.884615,78.461538,77.307692,0.98529412,87.326549,88.061838,86.696122,43.134664,43.801889,42.562592,18.765693,20.097338,17.623957,0.97170676,881,815,906,894,1194,1189,1090,917,693,688,717,576,475,363,266,224,201,97,54,16,1,3122,9135,25.47115934,0.531120856,2.333850054,-0.479661642,2.358438225,2.126101914,12257,5765.010567,1.15771818,0.802699983,0.913600028,0.815299988,0.906400025,0.904100001,0.844200015,0.847299993,0.683000028,0.728699982,0.77640003,0.834299982,0.726000011,0.74150002,0.809700012,0.677600026,0.894699991,0.753499985,0.766700029,0.732299984,0.383899987,0.375099987,0.382099986,0.377000004,0.350199997,0.361499995,0.372700006,0.326900005,0.374900013,0.360500008,0.368600011,0.334500015,0.323799998,0.353399992,0.311800003,0.360399991,0.305999994,0.318199992,0.333499998,17.00957152,38.03,223.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.64,0,1176,1140.349635,1141,1086,1135,1148,13.94055187,22.81786537,4.998473953,3.958790017,0,2.089670129,6.706217834,3.657050282,33273.852,15650.16793,241,113.3529858,1,2,18.62916676,0.154166778,2,15.4416668,0.441666563,2,17.73333335,0.241666635,2,20.26666665,0.158333381,2,19.1916666,0.166666667,2,20.55416687,0.137500048,2,19.24999984,0.074999968,2,20.28333322,0.108333349,2,21.02499994,0.408333461,2,21.99999968,0.416666667,2,21.92916671,0.479166587,2,21.38749997,0.404166699,2,21.83749994,0.412499905,2,22.16250006,0.354166508,2,22.09166678,0.491666555,2,22.20833341,0.458333413,2,22.29583335,0.595833381,2,22.35000006,0.483333429,2,20.89166673,0.608333429,2,21.35416643,0.579166651,2,20.06666668,0.499999921,2,20.46666654,0.558333397,2,21.58750002,0.529166778,15,14.6,14.6,14.9,15.4,14.5,12.3,12.7,12.5,13.1,12.5,12.7,12.7,12.1,11.4,10,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310102,L2_5AD,0,0,0,0,0,1,1,19270,2011,19270,99.284886,99.284886,99.748744,96.057209,84.596057,66.447623,61.596444,66.447623,99.864708,1.4302281,15.481252,4.4259216,4.3079378,4.5947489,1.0665774,56.425543,69.359524,44.540486,41.136417,0.64216827,79.66457,79.035639,80.293501,1.0159151,85.1893,86.719884,83.826143,35.928553,37.445573,34.577476,15.297838,16.63643,14.105671,0.92340624,1390,1394,1390,1625,1770,1804,1529,1261,1236,1151,1047,929,745,559,492,357,344,151,59,27,10,5128,14142,26.61131292,0.531120856,2.333850054,-0.479661642,2.358438225,3.348087285,19270,5755.524979,0.783985749,0.798099995,0.8204,0.891300023,0.976899982,0.809800029,0.764100015,0.813899994,0.725899994,0.828800023,0.764299989,0.765500009,0.727999985,0.763199985,0.731899977,0.767099977,0.788299978,0.750400007,0.760399997,0.771300018,0.327499986,0.335599989,0.334100008,0.350749999,0.335500002,0.318818697,0.345799997,0.32216074,0.316700012,0.292600006,0.297800005,0.344000012,0.289506708,0.288950011,0.290645924,0.299044141,0.268900007,0.271541392,0.270600001,11.25646226,39.41,350.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.38,0,1174,1148.420861,1150,1100,1142,1156,12.41464546,24.96302414,3.901279072,3.355996116,0,2.089307691,4.992559291,2.717560781,54100.595,16158.65729,355,106.0306885,1,3,18.42777769,0.165932902,3,15.30277787,0.488618545,3,17.42777779,0.263690966,3,19.91111098,0.232998104,3,18.83333317,0.194926714,3,20.25555547,0.158805258,3,19.12499995,0.157166261,3,20.125,0.154404419,3,20.6694444,0.223481521,3,21.89444447,0.396324199,3,21.00833331,0.465695604,3,21.05000009,0.402682533,3,21.1944445,0.299006416,3,21.55555566,0.546215333,3,21.33055555,0.364710799,3,21.54444456,0.413493026,3,21.3888891,0.499275346,3,21.70277776,0.415479072,3,20.48333322,0.447799954,3,21.05555556,0.720115539,3,19.9333334,0.650371279,3,20.05555572,0.491700779,3,21.01111115,0.597248452,15.2,14.9,14.9,15.1,15.7,14.8,12.5,12.9,12.7,13.4,12.7,12.9,12.9,12.3,11.6,10.2,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310103,L2_5AD,0,0,0,0,0,1,1,12936,2011,12936,99.544419,99.544419,99.817768,98.542141,91.389522,76.492027,72.574032,76.492027,99.817768,0.70615034,8.9977221,3.3601514,3.5395764,3.126136,0.88319494,59.011357,71.889401,47.835159,43.398012,0.66539933,80.638723,81.617647,79.475983,0.97375979,90.738193,92.253343,89.477001,54.287024,56.447136,52.488973,27.475928,30.153924,25.246797,0.92987841,702,691,801,905,1113,1239,1005,852,826,787,862,649,636,492,392,356,315,201,75,28,9,2695,10241,20.83333333,0.531120856,2.333850054,-0.479661642,2.358438225,2.404989554,12936,5378.817543,2.482748511,0.772499979,0.633000016,0.777199984,0.684199989,0.587899983,0.537599981,0.526899993,0.787500024,0.52579999,0.594500005,0.556100011,0.72390002,0.583700001,0.580900013,0.546800017,0.862200022,0.555000007,0.620800018,0.782100022,0.243599996,0.242899999,0.264999986,0.267199993,0.253500015,0.286000013,0.250699997,0.270200014,0.241400003,0.238499999,0.240799993,0.2456,0.231399998,0.219799995,0.212899998,0.257099986,0.219799995,0.273499996,0.216399998,6.852570704,17.3,252.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.44,0,1193,1153.367612,1152,1126,1145,1160,12.6537802,16.46354103,3.27163184,2.952179443,0,1.882501418,4.17381886,2.071214723,43503.219,18088.73512,317,131.8093043,1,1.97024771,18.31635865,0.223055375,1.97024771,14.95085035,0.457080697,1.97024771,17.25273618,0.312421387,1.97024771,19.65335182,0.359764386,1.97024771,18.76442877,0.338793168,1.97024771,20.08866885,0.273463949,1.97024771,18.97893084,0.243402369,1.97024771,19.99165796,0.239580124,1.97024771,20.46056434,0.509659146,1.97024771,21.1943686,0.692931347,1.97024771,20.59519784,0.631634528,1.97024771,20.8497888,0.565070189,1.97024771,21.28515626,0.490000081,1.97024771,21.1498494,0.600680511,1.97024771,20.90246867,0.680599696,1.97024771,21.29196939,0.54179331,1.97024771,21.31839121,0.621455146,1.97024771,21.55040147,0.498780915,1.97024771,20.02801432,0.638854908,1.97024771,20.25562059,0.682773938,1.97024771,19.13613604,0.690097352,1.97024771,19.43965568,0.547431539,1.97024771,20.36537591,0.662069617,15.3,14.9,14.9,15.2,15.7,14.8,12.6,13,12.8,13.4,12.7,12.9,12.9,12.4,11.6,10.3,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310104,L2_5AD,0,0,0,0,0,1,1,18679,2011,18679,99.881617,99.881617,99.966176,98.74852,84.745476,85.810925,79.063081,85.810925,100,0.49044478,5.0397429,2.9231658,3.3852544,2.34375,0.69234087,55.677067,67.75964,45.503022,44.367418,0.67153577,88.533333,87.113402,90.055249,1.0337703,93.28924,94.437398,92.368077,61.461526,62.638159,60.517517,35.102436,37.706106,33.013519,0.96614457,945,1011,1178,1358,1789,1705,1437,1070,1139,1174,1211,1116,947,756,594,488,442,208,90,18,3,3884,14795,20.79340436,0.531120856,2.333850054,-0.479661642,2.358438225,2.841359624,18679,6573.96545,4.078520984,0.735599995,0.640900016,0.635500014,0.762000024,0.575500011,0.599300027,0.557600021,0.542999983,0.56129998,0.84009999,0.729399979,0.72390002,0.591300011,0.539900005,0.527999997,0.693099976,0.565199971,0.581099987,0.486699998,0.406899989,0.401499987,0.39289999,0.424199998,0.396400005,0.379799992,0.386299998,0.388300002,0.379900008,0.373299986,0.373600006,0.364800006,0.32949999,0.352100015,0.338699997,0.342500001,0.34889999,0.345699996,0.326299995,17.05288574,50.85,298.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.27,0,1204,1168.392803,1169,1137,1158,1181,13.38727455,13.27719498,3.534630173,3.355974394,0,2.088778512,4.715234365,2.008743847,54125.036,19048.99174,424,149.2243349,1,3,18.16944456,0.125101232,3,14.9333334,0.364838471,3,17.15000012,0.219531636,3,19.43888887,0.18551705,3,18.74166658,0.178333182,3,20.11944432,0.14609116,3,18.90555557,0.133029313,3,19.92777766,0.124991643,3,20.09722222,0.427779161,3,20.91944456,0.28638517,3,20.49166674,0.321579802,3,20.40277773,0.362484185,3,21.13055558,0.436150175,3,20.85555538,0.376018722,3,20.65833325,0.380654497,3,21.31666655,0.341591938,3,21.22777785,0.304520945,3,21.71944433,0.21871531,3,20.10000014,0.3417152,3,19.9666667,0.383292789,3,18.86944437,0.311676311,3,19.23611114,0.330902976,3,19.9666667,0.566491482,13.9,13.6,13.6,13.8,14.3,13.5,11.5,11.9,11.7,12.3,11.7,11.8,11.8,11.3,10.7,9.4,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310105,L2_5AD,0,0,0,0,0,1,1,20209,2011,20209,99.952237,99.952237,99.952237,99.267633,87.438306,93.36093,88.950804,93.36093,99.968158,0.20697341,4.043942,2.3397238,2.8808134,1.6852653,0.58499635,57.425274,68.74191,47.889628,45.25871,0.69665838,88.149134,86.065574,90.12987,1.0472233,95.16212,96.1173,94.38442,68.450849,70.543906,66.746699,43.342401,45.789646,41.349873,0.94617243,1047,1087,1180,1405,1889,2005,1613,1193,1222,1319,1412,1297,1066,771,624,473,290,191,88,37,0,4065,16144,20.11480034,0.531120856,2.333850054,-0.479661642,2.358438225,2.673057479,20209,7560.256434,4.727418097,0.735599995,0.640900016,0.539300025,0.762000024,0.939199984,0.727599978,0.529699981,0.542999983,0.504700005,0.517799974,0.81190002,0.505599976,0.544799984,0.469000012,0.460399985,0.693099976,0.490799993,0.546700001,0.697799981,0.378300011,0.379000008,0.36469999,0.370700002,0.373400003,0.365200013,0.340700001,0.36590001,0.324600011,0.327600002,0.402399987,0.317200005,0.333299995,0.321399987,0.305099994,0.327600002,0.314900011,0.315699995,0.309700012,17.27049268,48.48,280.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.8,0,1181,1162.727359,1164,1137,1156,1170,9.176986615,12.28954887,3.37991367,2.970317635,0,2.089057686,4.653742608,1.959520175,48546.2,18161.30045,352,131.6844111,1,3,18.03888872,0.094556652,3,14.84444441,0.321976969,3,16.84722228,0.190318257,3,19.09999991,0.157405886,3,18.42500003,0.161650023,3,19.83333328,0.129523597,3,18.57500002,0.139897293,3,19.74722221,0.139485564,3,19.94722229,0.329747714,3,20.56666655,0.416483556,3,20.23611122,0.342777588,3,20.25277784,0.228279984,3,20.55833329,0.16716614,3,20.24722227,0.296953701,3,20.02499999,0.302857952,3,20.86666685,0.285105182,3,20.60555548,0.321258646,3,21.23333343,0.244025706,3,20.03888872,0.267198474,3,19.84999991,0.483781015,3,18.84166659,0.429951462,3,19.05000009,0.373155468,3,19.65555551,0.522369727,13.1,12.8,12.8,13.1,13.5,12.8,10.9,11.3,11.2,11.7,11.1,11.2,11.2,10.8,10.2,9,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
CR,201103,20110310,20110310106,L2_5AD,0,0,0,0,0,1,1,31728,2011,31728,98.08082,98.08082,99.499344,92.382882,38.323996,74.800334,68.244129,74.800334,95.720586,4.6727858,22.875194,4.0343028,3.7096774,4.5233645,1.2193417,59.030682,75.277856,44.546211,39.8956,0.59175718,72.581507,71.153846,73.860182,1.038035,78.98364,80.550929,77.606395,34.350093,35.349135,33.472191,19.134656,20.320307,18.092772,0.94690268,2916,2866,3229,3124,2906,3043,2630,2373,2047,1658,1416,1050,748,636,424,250,215,125,56,15,1,10882,20846,34.29778114,0.531120856,2.333850054,-0.479661642,2.358438225,8.440011884,31728,3759.236413,4.184125642,0.82950002,0.954200029,0.840399981,0.985800028,0.83829999,0.844200015,0.847299993,0.847899973,0.984700024,0.874300003,0.860899985,0.804499984,0.808399975,0.815100014,0.92019999,0.902499974,0.793200016,0.820100009,0.800300002,0.575442738,0.607674407,0.583649325,0.60362665,0.580634763,0.587973816,0.564599991,0.559689272,0.561391102,0.550899983,0.567867382,0.539650023,0.550207414,0.568599999,0.540379028,0.544749985,0.521670302,0.552615609,0.540406085,40.43087809,358.82,887.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031476235,0.010492079,0.010492079,0.010492079,0.020984157,0.010492079,0.020984157,0.031476235,0.010492079,0,0.020984157,0.031476235,0.031476235,0.031476235,0.031476235,0.020984157,0,0.010492079,0.010492079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.09,0.09,0.09,0.18,0.09,0.18,0.27,0.09,0,0.18,0.27,0.27,0.27,0.27,0.18,0,0.09,0.09,857.79,0,1142,1043.959377,1058.495965,864,988.4661868,1098.506932,63.57527717,38.1796875,7.069034802,4.89550815,0,2.895690353,9.389841504,6.140712377,97682.147,11573.6978,555,65.75820125,1,8,19.10208344,0.295543752,8,15.90208333,0.52380438,8,18.17708338,0.337439395,8,20.62291664,0.229209325,8,19.19999997,0.274720012,8,20.63333331,0.289861512,8,19.47395841,0.313895632,8,20.60937498,0.412000303,8,21.10520828,0.585504265,8,22.28229159,0.576097928,8,21.69583327,0.79107292,8,21.88958341,0.646914619,8,21.64479166,0.481808342,8,22.41875003,0.663521592,8,22.2947917,0.681293155,8,22.64791666,0.635203059,8,22.33437494,0.690207271,8,22.52916664,0.520384393,8,21.48020844,0.569130334,8,22.26249999,0.600169349,8,21.02395845,0.601887308,8,21.2125,0.631752092,8,22.26666661,0.697431688,9.1,9.3,9.7,10.7,10.5,10.5,10.2,9.5,9.1,9.2,9.4,9.7,9.9,9.4,8.9,8.2,2394727,1202405,1192322,2638486,2508612,5.177125837,16640.1286,0.694865369,2020
